,bbox,fps_x,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,word,fps_y,width,height,duration
11333,"[8, 19, 216, 240]",25,-1,1,2,24,aslpro,train,http://www.aslpro.com/main/a/away.swf,0,4396,away,25.0,256,256,2.4
11334,"[131, 50, 552, 399]",25,-1,1,3,12,aslsearch,val,http://www.aslsearch.com/signs/videos/away.mp4,0,4397,away,25.0,256,256,2.8
11335,"[146, 3, 476, 370]",25,-1,1,4,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AW/AWAY-25.mp4,0,65117,away,25.0,256,256,2.4
11336,"[26, 3, 257, 240]",25,-1,1,5,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/123107.mp4,0,4388,away,25.0,256,256,3.16
11337,"[36, 24, 522, 480]",25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466647477.4463.mp4,0,4389,away,25.0,256,256,4.28
11338,"[27, 0, 515, 474]",25,-1,1,8,14,handspeak,train,https://www.handspeak.com/word/a/away.mp4,0,4391,away,25.0,256,256,2.28
11339,"[9, 17, 214, 192]",25,-1,1,10,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23406.mp4,0,4393,away,25.0,256,256,1.92
11340,"[89, 9, 489, 360]",25,-1,1,12,5,aslu,train,https://www.youtube.com/watch?v=QPvRXk4F8As,0,4395,away,25.0,256,256,2.4
11341,"[0, 0, 360, 240]",25,1355,1276,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,5554,beautiful,25.0,256,256,2.72
11342,"[67, 9, 263, 240]",25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/123620.mp4,0,5556,beautiful,25.0,256,256,3.36
11343,"[366, 53, 788, 720]",25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/beautiful.mp4,0,5557,beautiful,25.0,256,256,3.48
11344,"[445, 80, 1359, 1080]",25,-1,1,3,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Beautiful-LrAEThlpWrI.mp4,0,5558,beautiful,25.0,256,256,0.92
11345,"[476, 31, 1012, 720]",25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Beautiful%252C%20Gorgeous%252C%20Pretty.mp4,0,5559,beautiful,25.0,256,256,1.56
11346,"[138, 24, 526, 480]",25,-1,1,5,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1466680809.2485.mp4,0,5560,beautiful,25.0,256,256,3.52
11347,"[106, 9, 468, 480]",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/b/beautiful.mp4,0,5561,beautiful,25.0,256,256,2.2
11348,"[82, 2, 218, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5911.mp4,0,5562,beautiful,25.0,256,256,1.28
11349,"[371, 34, 971, 720]",25,-1,1,8,5,aslu,test,https://www.youtube.com/watch?v=875Y37qYMkE,0,5564,beautiful,25.0,256,256,2.64
11350,"[242, 41, 493, 400]",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/beautiful.mp4,0,5565,beautiful,25.0,256,256,3.16
11351,"[0, 0, 360, 240]",25,1455,1406,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,5614,become,25.0,256,256,1.72
11352,"[147, 25, 520, 480]",25,6712,6606,1,121,northtexas,train,https://www.youtube.com/watch?v=VwejDy96MzM,0,70148,become,25.0,256,256,4.28
11353,"[189, 39, 510, 370]",25,-1,1,2,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BECOME-2100.mp4,0,65160,become,25.0,256,256,2.24
11354,"[700, 141, 1526, 1080]",25,-1,1,3,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Become-4TPPOZK2IHU.mp4,0,5616,become,25.0,256,256,1.36
11355,"[96, 20, 565, 480]",25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466681051.3687.mp4,0,5617,become,25.0,256,256,3.8
11356,"[108, 21, 533, 480]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/b/become.mp4,0,5618,become,25.0,256,256,2.12
11357,"[73, 14, 206, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14199.mp4,0,5619,become,25.0,256,256,1.76
11358,"[81, 26, 457, 360]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=DRNfos2hEbo,0,5620,become,25.0,256,256,3.52
11359,"[0, 3, 231, 240]",25,-1,1,8,16,aslpro,test,http://www.aslpro.com/main/b/become.swf,0,5621,become,25.0,256,256,2.6
11360,"[176, 51, 537, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/become.mp4,0,5622,become,25.0,256,256,2.84
11361,"[0, 0, 360, 240]",25,2136,2060,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,5910,below,25.0,256,256,2.64
11362,"[3, 12, 218, 240]",25,-1,1,1,24,aslpro,train,http://www.aslpro.com/main/b/below.swf,0,5919,below,25.0,256,256,2.76
11363,"[203, 70, 564, 400]",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/below.mp4,0,5920,below,25.0,256,256,3.36
11364,"[51, 14, 268, 240]",25,-1,1,3,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/69326.mp4,0,5911,below,25.0,256,256,3.2
11365,"[478, 1, 1412, 1080]",25,-1,1,4,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Below-4SUkJaXWdlw.mp4,0,5912,below,25.0,256,256,2.12
11366,"[85, 27, 614, 480]",25,-1,1,5,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1466681617.3322.mp4,0,5913,below,25.0,256,256,3.84
11367,"[16, 19, 276, 240]",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/b/below.mp4,0,5914,below,25.0,256,256,0.96
11368,"[66, 10, 235, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14494.mp4,0,5915,below,25.0,256,256,2.32
11369,"[68, 7, 226, 192]",25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5686.mp4,0,5917,below,25.0,256,256,1.24
11370,"[49, 4, 492, 360]",25,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=Ti6i4QRStBM,0,5918,below,25.0,256,256,3.0
11371,"[0, 0, 360, 240]",25,2389,2337,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,6014,best,25.0,256,256,1.84
11372,"[18, 11, 272, 240]",25,-1,1,1,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/124290.mp4,0,6021,best,25.0,256,256,2.88
11373,"[400, 49, 811, 720]",25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/best.mp4,0,6022,best,25.0,256,256,2.4
11374,"[105, 25, 522, 480]",25,-1,1,3,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466681781.3584.mp4,0,6023,best,25.0,256,256,3.64
11375,"[26, 0, 513, 480]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/b/best.mp4,0,6024,best,25.0,256,256,2.2
11376,"[30, 0, 221, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9290.mp4,0,6025,best,25.0,256,256,1.72
11377,"[279, 12, 1015, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=J2niT5UqXHk,0,6026,best,25.0,256,256,3.16
11378,"[147, 2, 907, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=j43an2ZF830,0,6027,best,25.0,256,256,2.2
11379,"[0, 6, 251, 240]",25,-1,1,8,25,aslpro,test,http://www.aslpro.com/main/b/best.swf,0,6028,best,25.0,256,256,2.32
11380,"[161, 52, 536, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/best.mp4,0,6029,best,25.0,256,256,2.84
11381,"[0, 0, 360, 240]",25,2422,2390,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,6039,bet,25.0,256,256,1.16
11382,"[368, 42, 958, 720]",25,-1,1,1,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/bet.mp4,0,69230,bet,25.0,256,256,3.0
11383,"[11, 12, 290, 240]",25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/124291.mp4,0,6045,bet,25.0,256,256,2.76
11384,"[263, 78, 1577, 1080]",25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bet-at195hoyprA.mp4,0,6046,bet,25.0,256,256,1.32
11385,"[85, 21, 519, 480]",25,-1,1,4,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466681815.1495.mp4,0,6047,bet,25.0,256,256,3.2
11386,"[48, 6, 264, 240]",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/b/bet.mp4,0,6048,bet,25.0,256,256,1.2
11387,"[74, 14, 215, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14438.mp4,0,6049,bet,25.0,256,256,1.04
11388,"[286, 46, 1041, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=v0hMwQzB7LY,0,6050,bet,25.0,256,256,2.56
11389,"[23, 22, 229, 240]",25,-1,1,8,16,aslpro,test,http://www.aslpro.com/main/b/bet.swf,0,6051,bet,25.0,256,256,2.0
11390,"[172, 51, 553, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/bet.mp4,0,6052,bet,25.0,256,256,2.88
11391,"[0, 0, 360, 240]",25,2598,2536,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,6157,bicycle,25.0,256,256,2.16
11392,"[192, 27, 492, 370]",25,-1,1,1,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BICYCLE-379.mp4,0,65181,bicycle,25.0,256,256,2.44
11393,"[39, 0, 265, 240]",25,-1,1,2,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58438.mp4,0,6159,bicycle,25.0,256,256,3.96
11394,"[72, 16, 412, 360]",25,-1,1,3,109,asllex,val,https://youtu.be/ryS7dkPGsXc,0,67408,bicycle,25.0,256,256,2.44
11395,"[209, 15, 587, 414]",25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bicycle.mp4,0,6160,bicycle,25.0,256,256,4.12
11396,"[131, 25, 570, 480]",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466681976.9845.mp4,0,6161,bicycle,25.0,256,256,4.36
11397,"[62, 0, 543, 480]",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/b/bicycle.mp4,0,6162,bicycle,25.0,256,256,2.2
11398,"[65, 19, 212, 192]",25,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22794.mp4,0,6163,bicycle,25.0,256,256,2.32
11399,"[0, 6, 231, 240]",25,-1,1,8,49,aslpro,test,http://www.aslpro.com/main/b/bicycle.swf,0,6164,bicycle,25.0,256,256,2.72
11400,"[174, 51, 531, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/bicycle.mp4,0,6165,bicycle,25.0,256,256,3.76
11401,"[0, 0, 360, 240]",25,2851,2762,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,6312,biology,25.0,256,256,3.08
11402,"[168, 40, 499, 370]",25,-1,1,1,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIOLOGY-2108.mp4,0,65186,biology,25.0,256,256,2.0
11403,"[89, 14, 449, 360]",25,-1,1,2,109,asllex,train,https://youtu.be/Tbe0bwfpeiM,0,67410,biology,25.0,256,256,1.36
11404,"[347, 61, 881, 720]",25,-1,1,3,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/biology.mp4,0,6313,biology,25.0,256,256,2.84
11405,"[633, 80, 1616, 1080]",25,-1,1,4,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Biology-9xUCEXlcWo0.mp4,0,6314,biology,25.0,256,256,2.08
11406,"[40, 7, 619, 480]",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466682183.6914.mp4,0,6315,biology,25.0,256,256,3.92
11407,"[59, 0, 320, 240]",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/b/biology.mp4,0,6316,biology,25.0,256,256,0.92
11408,"[58, 2, 243, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14584.mp4,0,6317,biology,25.0,256,256,2.2
11409,"[0, 16, 233, 240]",25,-1,1,8,30,aslpro,test,http://www.aslpro.com/main/b/biology.swf,0,6318,biology,25.0,256,256,2.8
11410,"[171, 48, 534, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/biology.mp4,0,6319,biology,25.0,256,256,3.28
11411,"[16, 8, 261, 240]",25,-1,1,0,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125251.mp4,0,7440,boyfriend,25.0,256,256,3.16
11412,"[51, 9, 547, 480]",25,-1,1,1,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466685265.6226.mp4,0,7443,boyfriend,25.0,256,256,3.48
11413,"[155, 48, 446, 360]",25,3496,3383,2,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0,70343,boyfriend,25.0,256,256,4.56
11414,"[206, 10, 524, 414]",25,-1,1,3,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/boyfriend.mp4,0,7441,boyfriend,25.0,256,256,2.72
11415,"[25, 25, 569, 480]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/b/boyfriend.mp4,0,7444,boyfriend,25.0,256,256,2.12
11416,"[52, 0, 235, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6565.mp4,0,7445,boyfriend,25.0,256,256,2.0
11417,"[277, 24, 1013, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=EHkYHDKBm5Y,0,7446,boyfriend,25.0,256,256,3.2
11418,"[273, 25, 954, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=FhNdhtl2TdQ,0,7447,boyfriend,25.0,256,256,3.28
11419,"[32, 22, 450, 360]",25,-1,1,10,5,aslu,test,https://www.youtube.com/watch?v=qv7aoKAIewE,0,7450,boyfriend,25.0,256,256,3.56
11420,"[164, 54, 553, 400]",25,-1,1,11,12,aslsearch,train,http://www.aslsearch.com/signs/videos/boyfriend.mp4,0,7451,boyfriend,25.0,256,256,3.32
11421,"[0, 0, 360, 240]",25,4651,4619,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,7608,break,25.0,256,256,1.16
11422,"[156, 22, 500, 480]",25,3937,3836,1,121,northtexas,train,https://www.youtube.com/watch?v=RaTg-FuhCmY,0,70098,break,25.0,256,256,4.08
11423,"[0, 5, 240, 240]",25,-1,1,3,44,aslpro,train,http://www.aslpro.com/main/b/break.swf,0,7639,break,25.0,256,256,2.8
11424,"[162, 16, 486, 370]",25,-1,1,6,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BREAK-420.mp4,0,65252,break,25.0,256,256,2.92
11425,"[682, 87, 1667, 1079]",25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Break%2C%20Violate-orBw0rrp5w8.mp4,0,7632,break,25.0,256,256,1.64
11426,"[103, 4, 392, 360]",25,-1,1,8,109,asllex,val,https://youtu.be/ouQqDPzcMrg,0,67440,break,25.0,256,256,1.72
11427,"[166, 52, 535, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/break.mp4,0,7642,break,25.0,256,256,2.76
11428,"[121, 12, 533, 480]",25,-1,1,11,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466723688.6206.mp4,0,7634,break,25.0,256,256,3.36
11429,"[116, 23, 545, 480]",25,-1,1,12,20,handspeak,test,https://www.handspeak.com/word/b/break.mp4,0,7635,break,25.0,256,256,2.2
11430,"[58, 10, 214, 192]",25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14200.mp4,0,7637,break,25.0,256,256,1.36
11431,"[0, 0, 360, 240]",25,4805,4759,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,7747,bridge,25.0,256,256,1.64
11432,"[167, 19, 491, 370]",25,-1,1,1,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRIDGE-662.mp4,0,65259,bridge,25.0,256,256,3.0
11433,"[83, 20, 597, 480]",25,-1,1,2,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466723955.9232.mp4,0,7751,bridge,25.0,256,256,4.52
11434,"[91, 0, 456, 360]",25,-1,1,3,109,asllex,val,https://youtu.be/r62xNv5zoNA,0,67444,bridge,25.0,256,256,2.92
11435,"[24, 0, 539, 480]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/b/bridge.mp4,0,7752,bridge,25.0,256,256,2.12
11436,"[70, 12, 210, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9309.mp4,0,7753,bridge,25.0,256,256,0.96
11437,"[268, 20, 1043, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=44QY1ywLZVE,0,7754,bridge,25.0,256,256,4.04
11438,"[269, 18, 1040, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=w2ZY6OxLAhc,0,7755,bridge,25.0,256,256,4.04
11439,"[0, 0, 234, 240]",25,-1,1,8,44,aslpro,test,http://www.aslpro.com/main/b/bridge.swf,0,7756,bridge,25.0,256,256,2.96
11440,"[187, 57, 584, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/bridge.mp4,0,7757,bridge,25.0,256,256,3.2
11441,"[152, 13, 465, 370]",25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRUSH-54.mp4,0,65264,brush,25.0,256,256,3.04
11442,"[18, 13, 541, 480]",25,-1,1,1,20,handspeak,train,https://www.handspeak.com/word/b/brush-comb.mp4,0,8002,brush,25.0,256,256,2.2
11443,"[47, 10, 216, 192]",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23831.mp4,0,8005,brush,25.0,256,256,2.04
11444,"[47, 14, 217, 192]",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23832.mp4,0,8006,brush,25.0,256,256,1.92
11445,"[0, 9, 248, 240]",25,-1,1,6,25,aslpro,train,http://www.aslpro.com//main/b/brush_hair.swf,0,8007,brush,25.0,256,256,2.72
11446,"[159, 14, 466, 370]",25,-1,1,8,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRUSH-55.mp4,0,65265,brush,25.0,256,256,2.96
11447,"[102, 0, 403, 360]",25,-1,1,10,109,asllex,train,https://youtu.be/d4wPiaT1uMI,0,67447,brush,25.0,256,256,2.28
11448,"[156, 53, 534, 400]",25,-1,1,14,12,aslsearch,train,http://www.aslsearch.com/signs/videos/brush.mp4,0,8012,brush,25.0,256,256,2.96
11449,"[404, 56, 797, 720]",25,-1,1,15,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/brush.mp4,0,8000,brush,25.0,256,256,2.96
11450,"[97, 11, 527, 480]",25,-1,1,16,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466724670.904.mp4,0,8001,brush,25.0,256,256,3.96
11451,"[150, 16, 478, 370]",25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUILDING-58.mp4,0,65269,building,25.0,256,256,3.04
11452,"[84, 39, 546, 480]",25,4697,4583,1,121,northtexas,train,https://www.youtube.com/watch?v=2DblIQ5n6xk,0,70196,building,25.0,256,256,4.6
11453,"[323, 22, 1074, 720]",25,54,1,2,115,lillybauer,train,https://www.youtube.com/watch?v=_jai_CnXygg,0,68590,building,25.0,256,256,2.16
11454,"[23, 6, 299, 240]",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/125595.mp4,0,8130,building,25.0,256,256,3.52
11455,"[76, 0, 455, 360]",25,-1,1,4,109,asllex,train,https://youtu.be/-MxmnqaB3xg,0,67449,building,25.0,256,256,2.76
11456,"[425, 66, 830, 720]",25,-1,1,5,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/building.mp4,0,8131,building,25.0,256,256,2.96
11457,"[96, 9, 580, 480]",25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468462695.9857.mp4,0,8132,building,25.0,256,256,2.32
11458,"[30, 12, 303, 240]",25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/b/building.mp4,0,8133,building,25.0,256,256,1.52
11459,"[65, 11, 213, 192]",25,-1,1,8,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/9/9978.mp4,0,8134,building,25.0,256,256,1.16
11460,"[179, 52, 541, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/build.mp4,0,8135,building,25.0,256,256,3.16
11461,"[0, 0, 360, 240]",25,5212,5160,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,8410,busy,25.0,256,256,1.84
11462,"[155, 22, 503, 480]",25,6098,5987,1,121,northtexas,train,https://www.youtube.com/watch?v=RaTg-FuhCmY,0,70105,busy,25.0,256,256,4.48
11463,"[301, 62, 909, 720]",25,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=-dUe-nN4vkM,0,8418,busy,25.0,256,256,2.2
11464,"[15, 14, 204, 240]",25,-1,1,4,24,aslpro,val,http://www.aslpro.com/main/b/busy.swf,0,8419,busy,25.0,256,256,2.36
11465,"[224, 30, 475, 370]",25,-1,1,5,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUSY-1981.mp4,0,65277,busy,25.0,256,256,1.96
11466,"[234, 39, 489, 400]",25,-1,1,6,41,aslsearch,val,http://www.aslsearch.com/signs/videos/busy.mp4,0,8420,busy,25.0,256,256,3.56
11467,"[65, 0, 260, 240]",25,-1,1,7,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455728.mp4,0,8411,busy,25.0,256,256,2.96
11468,"[420, 57, 821, 720]",25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/busy.mp4,0,8412,busy,25.0,256,256,2.52
11469,"[67, 0, 547, 480]",25,-1,1,11,20,handspeak,test,https://www.handspeak.com/word/b/busy.mp4,0,8415,busy,25.0,256,256,2.2
11470,"[67, 12, 209, 192]",25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9956.mp4,0,8417,busy,25.0,256,256,1.52
11471,"[0, 0, 360, 240]",25,462,426,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,8782,camera,25.0,256,256,1.32
11472,"[0, 11, 253, 240]",25,-1,1,1,25,aslpro,train,http://www.aslpro.com/main/c/camera.swf,0,8790,camera,25.0,256,256,2.12
11473,"[176, 52, 538, 400]",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/camera.mp4,0,8791,camera,25.0,256,256,3.0
11474,"[149, 15, 508, 370]",25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAMERA-375.mp4,0,65292,camera,25.0,256,256,2.84
11475,"[91, 4, 397, 360]",25,-1,1,4,109,asllex,train,https://youtu.be/XR0UdLqHbio,0,67463,camera,25.0,256,256,1.8
11476,"[417, 56, 828, 720]",25,-1,1,5,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/camera.mp4,0,8783,camera,25.0,256,256,1.84
11477,"[108, 23, 594, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726217.4770.mp4,0,8784,camera,25.0,256,256,3.12
11478,"[28, 0, 589, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/c/camera.mp4,0,8785,camera,25.0,256,256,2.2
11479,"[71, 5, 230, 192]",25,-1,1,8,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5975.mp4,0,8786,camera,25.0,256,256,1.24
11480,"[294, 2, 1082, 720]",25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=9NOTPgKtmsg,0,8789,camera,25.0,256,256,2.32
11481,"[0, 0, 360, 240]",25,502,463,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,8799,camp,25.0,256,256,1.4
11482,"[108, 0, 1198, 720]",25,-1,1,1,109,valencia-asl,train,https://www.youtube.com/watch?v=b1BiuF7LSaQ,0,68017,camp,25.0,256,256,2.92
11483,"[115, 12, 520, 360]",25,68,1,2,113,lillybauer,train,https://www.youtube.com/watch?v=SHwIcDFONQ8,0,68884,camp,25.0,256,256,5.08
11484,"[32, 0, 288, 240]",25,-1,1,3,1,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/400980.mp4,0,8817,camp,25.0,256,256,2.36
11485,"[611, 131, 1521, 1067]",25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Camp-0iXEND0mtTw.mp4,0,8818,camp,25.0,256,256,1.2
11486,"[83, 30, 528, 480]",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1539180947.562.mp4,0,8819,camp,25.0,256,256,3.68
11487,"[78, 23, 222, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22809.mp4,0,8820,camp,25.0,256,256,1.32
11488,"[340, 25, 1000, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=QHadWG2hxek,0,8821,camp,25.0,256,256,2.48
11489,"[15, 21, 231, 240]",25,-1,1,8,16,aslpro,test,http://www.aslpro.com/main/c/camp.swf,0,8822,camp,25.0,256,256,2.72
11490,"[174, 49, 536, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/camp.mp4,0,8823,camp,25.0,256,256,2.6
11491,"[184, 18, 464, 370]",25,-1,1,0,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAPTION-1022.mp4,0,65303,caption,25.0,256,256,2.76
11492,"[169, 53, 536, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/caption.mp4,0,9095,caption,25.0,256,256,3.64
11493,"[75, 6, 275, 180]",25,-1,1,2,43,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/caption.mov,0,9087,caption,25.0,256,256,5.04
11494,"[100, 20, 388, 360]",25,-1,1,3,109,asllex,val,https://youtu.be/s6cs9Stu5_A,0,67471,caption,25.0,256,256,2.32
